probability_rank,fips,county_name,state,probability_score,probability_tier,drought_score,fire_frequency_score,max_consecutive_weeks,recent_intensity,episode_frequency,total_drought_weeks,fire_count,fires_per_100k,last_drought_end
873,27163,Washington County,MN,0.12105602177732508,Low,0.25762946840377476,0.00011803338785091064,49,51.799740409382025,4,144,4,1.1931420119093237,2024-01-01
874,27123,Ramsey County,MN,0.12104720179178316,Low,0.25762946840377476,7.999981500953277e-05,49,51.799740409382025,4,144,7,0.8215416510436423,2024-01-01
875,27153,Todd County,MN,0.12056310765207653,Low,0.25703884161579643,0.0013396168179863747,39,50.73383712099182,5,147,3,13.128408923568475,2024-01-01
876,5087,Madison County,AR,0.12044516157833075,Low,0.2563774327811866,0.004579266351257541,25,25.029189202921685,10,72,2,44.78083717853882,2024-01-01
877,5127,Scott County,AR,0.11996930418833446,Low,0.23304920484508684,0.13473021455442993,32,32.31919596186509,7,91,37,1316.3978772345988,2024-01-01
878,29221,Washington County,MO,0.11876694677700232,Low,0.2538974077153364,0.01139696386748413,17,28.812822150214174,10,78,11,111.39195646172732,2024-01-01
879,5049,Fulton County,AR,0.11849570753238106,Low,0.2554411609708845,0.0014787512988887455,34,32.85155417312492,8,89,1,14.487797996159932,2024-01-01
880,48063,Camp County,TX,0.11796610682207227,Low,0.25448577528220395,0.0046092527056409045,34,32.49079191645067,8,111,5,45.073813601142525,2023-11-13
881,27169,Winona County,MN,0.11749646263628247,Low,0.25479552516081994,0.0008286739366800245,36,38.170746339359184,7,113,3,8.13633100685408,2024-01-01
882,40135,Sequoyah County,OK,0.11737806768543382,Low,0.25368441362310723,0.006614889172346201,31,27.215214548062637,9,75,10,64.6695333590883,2023-12-25
883,27143,Sibley County,MN,0.1158152017931799,Low,0.2531930822036487,0.0026599079777193694,48,50.714535048587514,4,136,1,26.028082416004317,2024-01-01
884,5121,Randolph County,AR,0.11462238494346455,Low,0.25239597437636285,0.0020335130449315167,33,32.291678336467776,8,89,1,19.90800045475443,2024-01-01
885,27027,Clay County,MN,0.11459068220824795,Low,0.25258751256250184,0.0008113421072016861,67,52.76163515447814,2,131,4,7.966993403061933,2024-01-01
886,27067,Kandiyohi County,MN,0.1140587380915485,Low,0.2521257639618222,0.0011342572274859275,48,50.31150604985641,4,145,4,11.121979018719436,2023-12-25
887,27129,Renville County,MN,0.1139620794630285,Low,0.2508346861855154,0.008034087043449163,47,50.413997530617806,4,145,3,78.53555754885153,2023-12-25
888,29215,Texas County,MO,0.11390999917161976,Low,0.2497310905926376,0.01406367112476026,31,32.46542237145005,8,88,13,137.44655257500276,2024-01-01
889,29077,Greene County,MO,0.11176622566197442,Low,0.25057919361634634,1.301543614471673e-05,35,37.16863560213442,7,100,1,0.16708251142137054,2024-01-01
890,27093,Meeker County,MN,0.11134521191115916,Low,0.2501810854636983,0.00045362933997832673,47,50.16719200049488,4,144,2,4.472023473709217,2024-01-01
891,38073,Ransom County,ND,0.11080673426434406,Low,0.24854237735920837,0.007418294624676001,65,45.67116552787249,3,126,2,72.51906559347289,2023-12-25
892,5149,Yell County,AR,0.10863380624318154,Low,0.24139144556252057,0.03857309179322566,33,34.87928723167016,7,103,24,376.9115537463359,2024-01-01
893,5101,Newton County,AR,0.10451467097250731,Low,0.23468319527927575,0.058826735472754146,25,23.580267642215656,9,66,15,574.796231358576,2024-01-01
894,29161,Phelps County,MO,0.10413953716564578,Low,0.24427124707352854,0.002872822232109351,34,35.37671216849122,7,92,5,28.108323840987897,2024-01-01
895,27025,Chisago County,MN,0.10375848874493998,Low,0.24376239830025628,0.004113350768778446,46,48.33345190927005,4,135,29,40.22869059730001,2024-01-01
896,48203,Harrison County,TX,0.10269314241100434,Low,0.24277500909751526,0.0051149744885707225,31,36.58176150411852,7,117,29,50.01487969078176,2024-01-01
897,29189,Saint Louis County,MO,0.09940975897281559,Low,0.24117807074254144,6.334787018902905e-06,21,28.39284761660291,9,78,2,0.10181039942907842,2024-01-01
898,29149,Oregon County,MO,0.09860824919019993,Low,0.2395820982472716,0.005594565834402992,35,39.75905143315447,6,107,7,54.700642922193,2024-01-01
899,5113,Polk County,AR,0.09831426620534445,Low,0.23521101685056026,0.02909812085650564,27,29.34256790397855,8,87,16,284.33800999957253,2024-01-01
900,48067,Cass County,TX,0.0979427387569044,Low,0.2363528222345479,0.021025316025185484,30,34.74669989477449,7,115,55,205.46408455933224,2024-01-01
901,20091,Johnson County,KS,0.09784675128892346,Low,0.23998721436415899,1.5006306619772e-05,35,39.912026934331635,6,107,2,0.1865339626445517,2023-12-25
902,5105,Perry County,AR,0.09736772456830901,Low,0.2369357376045202,0.015242309569338223,32,33.78678580075836,7,100,6,148.9622330282165,2024-01-01
903,5143,Washington County,AR,0.09718565317503011,Low,0.23943882455973708,0.00027198576669108375,25,25.37603616947387,9,73,2,2.6973067605573733,2024-01-01
904,5115,Pope County,AR,0.09655575680189515,Low,0.23807088946121654,0.005307942515218152,27,30.422481606941982,8,87,10,51.90023999171334,2024-01-01
905,5135,Sharp County,AR,0.09594359056565555,Low,0.2380006247011262,0.003066353147844748,33,33.598882678380036,7,93,2,29.999183751148628,2024-01-01
906,53029,Island County,WA,0.09586864671817294,Low,0.2378975963593297,0.003327049914954576,32,40.8930106168961,6,127,59,32.546275846297135,2024-01-01
907,5055,Greene County,AR,0.09574202322798112,Low,0.23825014690178029,0.0007830914015164743,22,26.69722305637509,9,73,1,7.6909748320189895,2024-01-01
908,27031,Cook County,MN,0.09510515725163594,Low,0.23306645795089262,0.027413177477325548,49,42.52452602561468,4,133,19,267.8755658754596,2024-01-01
909,29123,Madison County,MO,0.09397616185495333,Low,0.236899729500518,0.0008212616628267693,33,26.440156445756177,8,70,2,8.063910683625643,2024-01-01
910,5019,Clark County,AR,0.09396367950051394,Low,0.23606087313468566,0.005521301636651441,34,32.27640088540382,7,101,4,53.98482791221339,2024-01-01
911,20045,Douglas County,KS,0.09338348000110525,Low,0.23646217040615627,0.0007451794222935204,32,33.6079625535684,7,87,9,7.320562480301797,2024-01-01
912,5007,Benton County,AR,0.09291558267609053,Low,0.23612101491049212,0.0006608665284444063,33,26.14610679007116,8,77,8,6.496798120570778,2024-01-01
913,29181,Ripley County,MO,0.09221768128716853,Low,0.2342889005180208,0.008034113162774498,34,38.350306307787505,6,103,5,78.53581274314422,2024-01-01
914,5131,Sebastian County,AR,0.0922044282461331,Low,0.23562550766851917,0.0004023032349044377,32,26.549012883182677,8,75,1,3.9705507552025514,2024-01-01
915,40091,McIntosh County,OK,0.09184688878791145,Low,0.22960817418732626,0.03296123264594224,36,35.40279361274999,6,101,28,322.08186701258893,2023-10-30
916,5025,Cleveland County,AR,0.09117591241055975,Low,0.2318674660351879,0.017264257504377326,33,31.28294662545361,7,92,4,168.71732113013488,2024-01-01
917,5059,Hot Spring County,AR,0.08792540031198041,Low,0.23209784834924813,0.0019417926541907223,32,31.959955164764082,7,98,2,19.011862444261233,2024-01-01
918,48037,Bowie County,TX,0.08588827920537968,Low,0.23052139432895566,0.0020912034151617637,31,31.954686000791845,7,110,15,20.471654111102797,2023-10-09
919,29169,Pulaski County,MO,0.08241715716691543,Low,0.22811194234903195,0.0007775766552284937,34,36.017831167297885,6,95,2,7.637093969465188,2024-01-01
920,29067,Douglas County,MO,0.08227576378804002,Low,0.22287946291769817,0.02982074099081533,22,27.636132362638595,8,78,11,291.3982434359157,2024-01-01
921,29105,Laclede County,MO,0.08126943057813334,Low,0.22680245261692186,0.0032493295292928986,34,35.523356028675856,6,95,8,31.7869224329602,2024-01-01
922,48343,Morris County,TX,0.081038500286869,Low,0.22579880677988678,0.007941252711548346,31,30.17139432944931,7,105,8,77.62853597139043,2023-10-30
923,5119,Pulaski County,AR,0.08102357042185934,Low,0.2271458469648457,0.00024308713283157675,29,31.86007705536695,7,90,4,2.4149577207891455,2024-01-01
924,48315,Marion County,TX,0.08089039989867453,Low,0.22410893736470647,0.016879239449709385,31,36.27630266154652,6,115,15,164.9555696730444,2024-01-01
925,5103,Ouachita County,AR,0.08082420046040152,Low,0.22566581593538892,0.007770818043593388,30,30.711189885302474,7,98,7,75.963333904253,2024-01-01
926,5141,Van Buren County,AR,0.08040141739286284,Low,0.22431344257997077,0.013611699872329033,27,25.227545528499135,8,73,6,133.03064662778033,2024-01-01
927,5051,Garland County,AR,0.07978580146414412,Low,0.22563091115124573,0.0034908384364640893,29,31.288023622594903,7,95,13,34.14654290383678,2024-01-01
928,29213,Taney County,MO,0.07911883009031048,Low,0.22461514337021965,0.0063711597512078645,25,26.52149866667623,8,78,16,62.288217745477176,2024-01-01
929,40029,Coal County,OK,0.07857457531297164,Low,0.2239050261666615,0.008048513625932487,35,47.32528410085584,4,129,2,78.67650994580934,2024-01-01
930,5079,Lincoln County,AR,0.07718147860084873,Low,0.22396471138608368,0.0017029561237795559,36,33.271771136952474,6,95,1,16.678351962381363,2024-01-01
931,5125,Saline County,AR,0.07588890124916817,Low,0.22318143279133335,0.0005680022297138688,29,30.363078491778495,7,88,3,5.589483757449377,2024-01-01
932,5041,Desha County,AR,0.07556341097706522,Low,0.22242293751192058,0.003462875620487097,33,34.45962570655925,6,98,1,33.87333710875654,2024-01-01
933,5011,Bradley County,AR,0.07428867223089976,Low,0.2215552057245526,0.0028834484525284837,38,31.181891860251213,6,92,1,28.212145466130934,2024-01-01
934,38021,Dickey County,ND,0.07256926795276503,Low,0.2205543891330202,0.0011407352837552647,56,33.66975725002463,4,107,1,11.185271732696993,2023-08-07
935,5039,Dallas County,AR,0.07227809546602897,Low,0.21982152794693108,0.0040383234833862155,34,32.8872958830638,6,102,1,39.49564964837833,2024-01-01
936,5091,Miller County,AR,0.07160131979144542,Low,0.21930465349653747,0.00404909806729531,30,35.05217582168769,6,111,6,39.60092083301027,2024-01-01
937,5073,Lafayette County,AR,0.0687762447915485,Low,0.21677830676949233,0.006183809555858523,30,34.0982045018439,6,108,1,60.4577454811326,2024-01-01
938,47029,Cocke County,TN,0.06842811088302649,Low,0.21758979958768676,8.379028085887787e-05,12,18.0528122043824,10,57,1,0.8585757336248425,2024-01-01
939,5013,Calhoun County,AR,0.066935283117966,Low,0.2132740497211067,0.018104114375528724,35,29.824894927101997,6,89,3,176.9229955666908,2024-01-01
940,5089,Marion County,AR,0.06616816402223759,Low,0.21424603694994132,0.009287810973995834,32,25.218950100064287,7,72,7,90.78484758952408,2024-01-01
941,5147,Woodruff County,AR,0.0626840605212043,Low,0.21198974593176387,0.007050230028662896,31,31.699986622676384,6,82,1,68.92295493432515,2024-01-01
942,5071,Johnson County,AR,0.06058518011350767,Low,0.20961400152502074,0.011462964955584106,25,20.856932147746257,8,57,11,112.03680853118098,2024-01-01
943,5129,Searcy County,AR,0.06057162099999798,Low,0.2053989546781052,0.03529150445630987,32,28.621230276582583,6,80,12,344.8493795273655,2024-01-01
944,5057,Hempstead County,AR,0.0578441103164952,Low,0.20844650573519657,0.006259206532982663,30,30.95204125185351,6,101,3,61.19439843835966,2024-01-01
945,5097,Montgomery County,AR,0.05340269674589985,Low,0.1855980198229618,0.1165911327557162,25,25.274317298806093,6,75,27,1139.1731560577084,2024-01-01
946,29043,Christian County,MO,0.05313920214294604,Low,0.20572156269956884,0.0014131560008512484,24,26.720144495055727,7,78,5,13.846910627426922,2024-01-01
947,5005,Baxter County,AR,0.053006122260050005,Low,0.2047474153753321,0.006359859617856383,34,27.19517495941629,6,78,8,62.1778117720822,2024-01-01
948,5033,Crawford County,AR,0.05228196256378351,Low,0.20467898260223782,0.003624949638639687,22,20.763466769092663,8,59,5,35.45685291158774,2023-12-25
949,5137,Stone County,AR,0.05075615507327365,Low,0.19949749939696912,0.026409238836111567,32,26.39278751246161,6,77,13,258.06675924774646,2024-01-01
950,29023,Butler County,MO,0.04606487909087052,Low,0.19963990346180802,0.005372486678885541,32,33.18957884356943,5,84,7,52.53085743621705,2024-01-01
951,5095,Monroe County,AR,0.044782353855927805,Low,0.19852859268845457,0.0061398642714932325,31,33.35995196671819,5,91,1,60.028385778414346,2024-01-01
952,29009,Barry County,MO,0.04105662439724327,Low,0.19629689146380747,0.00272099068147379,27,28.1342795708873,6,82,6,26.624880272794147,2024-01-01
953,29051,Cole County,MO,0.0371142152020138,Low,0.19376598908149084,6.334696649055995e-05,39,40.32747362351307,3,98,1,0.6588379117735969,2024-01-01
954,5109,Pike County,AR,0.03341146705927161,Low,0.1895412013211868,0.008038555029211058,29,24.403241817669638,6,77,2,78.57921122105286,2023-10-09
955,5047,Franklin County,AR,0.03317036792710637,Low,0.18648920347159556,0.024294803538783594,23,20.047846212040852,7,56,10,237.40803957417964,2024-01-01
956,5133,Sevier County,AR,0.029349010815085185,Low,0.18744993178231842,0.002371809357172765,30,29.766563742414363,5,97,1,23.213265312007394,2023-10-30
957,5061,Howard County,AR,0.02336864094677475,Low,0.18244760600761506,0.004931819363524217,29,28.46765449167801,5,93,2,48.22539462595411,2023-10-30
958,29510,Saint Louis City,MO,0.018967805202124904,Low,0.1799657962628624,1.913513949192252e-05,17,21.124633380492437,7,55,1,0.22687400094818527,2024-01-01
959,5145,White County,AR,0.01514898538800067,Low,0.17664099785650464,0.002393506548032257,29,26.275026859678583,5,67,6,23.425253914466197,2024-01-01
960,29229,Wright County,MO,0.014730115183321107,Low,0.17656827690728694,0.000999368432586283,25,28.6076231680288,5,78,1,9.804071677474004,2024-01-01
961,5117,Prairie County,AR,0.006462715293863443,Low,0.168121458743593,0.013217454626092405,29,29.80099028849156,4,80,3,129.1787425118534,2024-01-01
962,5085,Lonoke County,AR,9.305302654790568e-05,Low,0.16553616116300238,0.0004012635901160228,29,28.824758594424132,4,77,1,3.9603930879184825,2024-01-01
